Time, Roll1,Pitch1,Yaw1,Acc1x,Acc1y,Acc1z,Gyro1x,Gyro1y,Gyro1z,Q1w,Q1x,Q1y,Q1z, Roll2,Pitch2,Yaw2,Acc2x,Acc2y,Acc2z,Gyro2x,Gyro2y,Gyro2z,Q2w,Q2x,Q2y,Q2z, Roll3,Pitch3,Yaw3,Acc3x,Acc3y,Acc3z,Gyro3x,Gyro3y,Gyro3z,Q3w,Q3x,Q3y,Q3z
100250072,-4.0,-13.0,40.0,-1363.0,-458.0,9821.0,83,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6652.0,639.0,6160.0,96,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8094.0,1676.0,2294.0,34,31,-28,530,-359,-486,-593
100270100,-4.0,-13.0,40.0,-1355.0,-464.0,9820.0,82,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6649.0,643.0,6152.0,98,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8090.0,1672.0,2290.0,33,32,-28,530,-359,-486,-593
100279108,-4.0,-13.0,40.0,-1359.0,-464.0,9824.0,83,58,-51,918,5,71,-388,7.0,-82.0,-94.0,-6648.0,645.0,6152.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8088.0,1670.0,2292.0,34,32,-29,530,-359,-486,-593
100299104,-4.0,-13.0,40.0,-1356.0,-465.0,9837.0,83,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6649.0,644.0,6151.0,97,39,-48,-269,370,-154,-874,19.0,123.0,87.0,8090.0,1670.0,2296.0,34,32,-28,530,-359,-486,-593
100310548,-4.0,-13.0,40.0,-1358.0,-461.0,9832.0,82,58,-50,918,5,71,-388,7.0,-82.0,-94.0,-6648.0,648.0,6153.0,96,38,-47,-269,370,-154,-874,19.0,123.0,87.0,8092.0,1668.0,2296.0,34,32,-28,530,-359,-486,-593
100330552,-4.0,-13.0,40.0,-1361.0,-458.0,9834.0,83,60,-50,918,5,71,-388,7.0,-82.0,-94.0,-6650.0,644.0,6154.0,97,39,-48,-269,370,-154,-875,19.0,123.0,87.0,8090.0,1672.0,2300.0,33,32,-29,530,-359,-486,-593
100339556,-4.0,-13.0,40.0,-1361.0,-462.0,9830.0,82,58,-50,918,5,71,-388,7.0,-82.0,-94.0,-6652.0,643.0,6154.0,97,38,-48,-269,370,-154,-874,19.0,123.0,87.0,8093.0,1670.0,2304.0,33,32,-28,530,-359,-486,-593
100359572,-4.0,-13.0,40.0,-1361.0,-456.0,9829.0,83,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6651.0,645.0,6148.0,97,38,-47,-269,370,-154,-874,19.0,123.0,87.0,8095.0,1669.0,2301.0,34,32,-28,530,-359,-486,-593
100371008,-4.0,-13.0,40.0,-1356.0,-454.0,9825.0,83,58,-50,918,5,71,-388,7.0,-82.0,-94.0,-6649.0,645.0,6147.0,97,38,-47,-269,370,-154,-875,19.0,123.0,87.0,8092.0,1672.0,2302.0,33,31,-29,530,-359,-486,-593
100391044,-4.0,-13.0,40.0,-1357.0,-453.0,9826.0,83,59,-50,918,5,71,-388,7.0,-82.0,-94.0,-6657.0,644.0,6142.0,97,37,-48,-269,370,-154,-874,19.0,123.0,87.0,8092.0,1675.0,2298.0,34,31,-28,530,-359,-486,-593
